"Product Code",Vendor,"Product Name","Service Name",Color,Tags,"Link Url",Stock,"Print Area","Freight Description","Individual Product Packaging","Standard Production Time",Size,"Quantity Break Point 1","Quantity Break Point Price 1","Quantity Break Point 2","Quantity Break Point Price 2","Quantity Break Point 3","Quantity Break Point Price 3","Quantity Break Point 4","Quantity Break Point Price 4",Brand,"Parent Product Code",Category,"Sub Category",Description,"Primary Price Description","Carton Height","Carton Width","Carton Depth","Carton Weight","Qty Per Carton","Carton Cubic","Carton Notes","Decoration Name0",decoration_additional_0_qty_0,decoration_additional_0_price_0,decoration_additional_0_qty_1,decoration_additional_0_price_1,"Decoration 0 Setup Notes","Decoration 0 Setup Cost 0"
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Antique Jade Dome",,,,,,,,S,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Antique Jade Dome",,,,,,,,XL,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Antique Orange",,,,,,,,2XL,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Antique Orange",,,,,,,,L,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Antique Orange",,,,,,,,M,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Antique Orange",,,,,,,,S,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Antique Orange",,,,,,,,XL,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Antique Sapphire",,,,,,,,2XL,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Antique Sapphire",,,,,,,,L,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Antique Sapphire",,,,,,,,M,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Antique Sapphire",,,,,,,,S,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Antique Sapphire",,,,,,,,XL,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,Blackberry,,,,,,,,2XL,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,Blackberry,,,,,,,,L,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,Blackberry,,,,,,,,M,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,Blackberry,,,,,,,,S,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,Blackberry,,,,,,,,XL,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,Berry,,,,,,,,2XL,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,Berry,,,,,,,,L,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,Berry,,,,,,,,M,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,Berry,,,,,,,,S,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,Berry,,,,,,,,XL,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Coral Silk",,,,,,,,2XL,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Coral Silk",,,,,,,,L,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Coral Silk",,,,,,,,M,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Coral Silk",,,,,,,,S,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Coral Silk",,,,,,,,XL,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Corn Silk",,,,,,,,2XL,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Corn Silk",,,,,,,,L,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Corn Silk",,,,,,,,M,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Corn Silk",,,,,,,,S,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Corn Silk",,,,,,,,XL,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Dark Chocolate",,,,,,,,2XL,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Dark Chocolate",,,,,,,,L,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Dark Chocolate",,,,,,,,M,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Dark Chocolate",,,,,,,,S,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Dark Chocolate",,,,,,,,XL,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Dark Chocolate",,,,,,,,3XL,1,5.15,16,4.5,101,4.5,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Forest Green",,,,,,,,2XL,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Forest Green",,,,,,,,L,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Forest Green",,,,,,,,M,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Forest Green",,,,,,,,S,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Forest Green",,,,,,,,XL,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Forest Green",,,,,,,,3XL,1,5.15,16,4.5,101,4.5,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,Heliconia,,,,,,,,2XL,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,Heliconia,,,,,,,,L,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,Heliconia,,,,,,,,M,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,Heliconia,,,,,,,,S,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,Heliconia,,,,,,,,XL,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Ice Grey",,,,,,,,2XL,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Ice Grey",,,,,,,,L,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Ice Grey",,,,,,,,M,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Ice Grey",,,,,,,,S,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Ice Grey",,,,,,,,XL,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Indigo Blue",,,,,,,,2XL,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Indigo Blue",,,,,,,,L,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Indigo Blue",,,,,,,,M,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Indigo Blue",,,,,,,,S,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Indigo Blue",,,,,,,,XL,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,"Indigo Blue",,,,,,,,3XL,1,5.15,16,4.5,101,4.5,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,Lime,,,,,,,,2XL,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,Lime,,,,,,,,L,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,Lime,,,,,,,,M,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,Lime,,,,,,,,S,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
050026A2X0,"Superior AW","Gildan Heavy Cotton Adult T-Shirt",Standard,Lime,,,,,,,,XL,1,4.8,16,4.15,101,3.95,,,Gildan,5000,,,"Seamless double needle 2.22 cm collar, Taped neck and shoulders, Double needle sleeve and bottom hem, Quarter-turned to eliminate centre crease, Tear away label",,,,,,,,,,,,,,,
